Term,RawFrequency,RelativeFrequency,ZScore,ZScoreRatio
gescer,1,57.71673,-0.16610305,-1
gesceþðan,1,57.71673,-0.16610305,-1
gescipe,1,57.71673,-0.16610305,-1
gescraf,1,57.71673,-0.16610305,-1
gescæphwile,1,57.71673,-0.16610305,-1
gescær,1,57.71673,-0.16610305,-1
gesecan,1,57.71673,-0.16610305,-1
gesecanne,1,57.71673,-0.16610305,-1
geseceð,1,57.71673,-0.16610305,-1
gesegan,1,57.71673,-0.16610305,-1
gesegon,1,57.71673,-0.16610305,-1
geseldan,1,57.71673,-0.16610305,-1
gesellan,1,57.71673,-0.16610305,-1
geseted,1,57.71673,-0.16610305,-1
geseten,1,57.71673,-0.16610305,-1
gesigan,1,57.71673,-0.16610305,-1
gesiða,1,57.71673,-0.16610305,-1
gesiðes,1,57.71673,-0.16610305,-1
gesiþas,1,57.71673,-0.16610305,-1
geslogon,1,57.71673,-0.16610305,-1
gesloh,1,57.71673,-0.16610305,-1
geslyhta,1,57.71673,-0.16610305,-1
gesohtan,1,57.71673,-0.16610305,-1
gesohton,1,57.71673,-0.16610305,-1
gesprang,1,57.71673,-0.16610305,-1
gesprong,1,57.71673,-0.16610305,-1
gestah,1,57.71673,-0.16610305,-1
gestepte,1,57.71673,-0.16610305,-1
gestodon,1,57.71673,-0.16610305,-1
gestop,1,57.71673,-0.16610305,-1
gestrynan,1,57.71673,-0.16610305,-1
gestsele,1,57.71673,-0.16610305,-1
gestæled,1,57.71673,-0.16610305,-1
geswearc,1,57.71673,-0.16610305,-1
geswencte,1,57.71673,-0.16610305,-1
geswing,1,57.71673,-0.16610305,-1
gesyngad,1,57.71673,-0.16610305,-1
gesyntum,1,57.71673,-0.16610305,-1
gesæd,1,57.71673,-0.16610305,-1
gesægd,1,57.71673,-0.16610305,-1
gesægde,1,57.71673,-0.16610305,-1
gesæged,1,57.71673,-0.16610305,-1
gesæled,1,57.71673,-0.16610305,-1
getan,1,57.71673,-0.16610305,-1
getenge,1,57.71673,-0.16610305,-1
geteode,1,57.71673,-0.16610305,-1
geteoh,1,57.71673,-0.16610305,-1
geteohhod,1,57.71673,-0.16610305,-1
geteoð,1,57.71673,-0.16610305,-1
getiðad,1,57.71673,-0.16610305,-1
getrume,1,57.71673,-0.16610305,-1
getruwedon,1,57.71673,-0.16610305,-1
getrywe,1,57.71673,-0.16610305,-1
getwæfan,1,57.71673,-0.16610305,-1
getwæfed,1,57.71673,-0.16610305,-1
getwæfeð,1,57.71673,-0.16610305,-1
getwæman,1,57.71673,-0.16610305,-1
getæse,1,57.71673,-0.16610305,-1
geunnan,1,57.71673,-0.16610305,-1
geuðe,1,57.71673,-0.16610305,-1
gewaden,1,57.71673,-0.16610305,-1
gewand,1,57.71673,-0.16610305,-1
gewanod,1,57.71673,-0.16610305,-1
gewealc,1,57.71673,-0.16610305,-1
gewealdan,1,57.71673,-0.16610305,-1
gewealdene,1,57.71673,-0.16610305,-1
gewealdum,1,57.71673,-0.16610305,-1
gewegan,1,57.71673,-0.16610305,-1
gewendan,1,57.71673,-0.16610305,-1
gewende,1,57.71673,-0.16610305,-1
geweorces,1,57.71673,-0.16610305,-1
geweorðan,1,57.71673,-0.16610305,-1
gewergad,1,57.71673,-0.16610305,-1
gewidru,1,57.71673,-0.16610305,-1
gewindan,1,57.71673,-0.16610305,-1
gewinnes,1,57.71673,-0.16610305,-1
gewiofu,1,57.71673,-0.16610305,-1
gewislicost,1,57.71673,-0.16610305,-1
gewitaþ,1,57.71673,-0.16610305,-1
gewitnad,1,57.71673,-0.16610305,-1
gewittig,1,57.71673,-0.16610305,-1
geworht,1,57.71673,-0.16610305,-1
gewrecen,1,57.71673,-0.16610305,-1
gewrixle,1,57.71673,-0.16610305,-1
gewræcan,1,57.71673,-0.16610305,-1
gewunigen,1,57.71673,-0.16610305,-1
gewyrcan,1,57.71673,-0.16610305,-1
gewyrce,1,57.71673,-0.16610305,-1
gewyrhtum,1,57.71673,-0.16610305,-1
gewyrpte,1,57.71673,-0.16610305,-1
gewædu,1,57.71673,-0.16610305,-1
geywan,1,57.71673,-0.16610305,-1
geæfndon,1,57.71673,-0.16610305,-1
geæhted,1,57.71673,-0.16610305,-1
geæhtlan,1,57.71673,-0.16610305,-1
geþah,1,57.71673,-0.16610305,-1
geþearfod,1,57.71673,-0.16610305,-1
geþenc,1,57.71673,-0.16610305,-1
geþencean,1,57.71673,-0.16610305,-1
geþeoh,1,57.71673,-0.16610305,-1
geþingea,1,57.71673,-0.16610305,-1
geþingeð,1,57.71673,-0.16610305,-1
geþingo,1,57.71673,-0.16610305,-1
geþolian,1,57.71673,-0.16610305,-1
geþolianne,1,57.71673,-0.16610305,-1
geþoncum,1,57.71673,-0.16610305,-1
geþrang,1,57.71673,-0.16610305,-1
geþring,1,57.71673,-0.16610305,-1
geþræc,1,57.71673,-0.16610305,-1
geþungen,1,57.71673,-0.16610305,-1
geþuren,1,57.71673,-0.16610305,-1
geþwære,1,57.71673,-0.16610305,-1
geþyld,1,57.71673,-0.16610305,-1
geþyldum,1,57.71673,-0.16610305,-1
geþywe,1,57.71673,-0.16610305,-1
geþægon,1,57.71673,-0.16610305,-1
gidd,1,57.71673,-0.16610305,-1
gidda,1,57.71673,-0.16610305,-1
giddum,1,57.71673,-0.16610305,-1
gifa,1,57.71673,-0.16610305,-1
gifen,1,57.71673,-0.16610305,-1
gifeþe,1,57.71673,-0.16610305,-1
gifhealle,1,57.71673,-0.16610305,-1
gifre,1,57.71673,-0.16610305,-1
gifrost,1,57.71673,-0.16610305,-1
gifsceattas,1,57.71673,-0.16610305,-1
gifu,1,57.71673,-0.16610305,-1
gifðum,1,57.71673,-0.16610305,-1
gigantas,1,57.71673,-0.16610305,-1
gilp,1,57.71673,-0.16610305,-1
gilpcwide,1,57.71673,-0.16610305,-1
gilphlæden,1,57.71673,-0.16610305,-1
gim,1,57.71673,-0.16610305,-1
gimfæste,1,57.71673,-0.16610305,-1
ginfæstan,1,57.71673,-0.16610305,-1
gingæste,1,57.71673,-0.16610305,-1
ginne,1,57.71673,-0.16610305,-1
gio,1,57.71673,-0.16610305,-1
giofan,1,57.71673,-0.16610305,-1
giogoð,1,57.71673,-0.16610305,-1
giogoðe,1,57.71673,-0.16610305,-1
gioguðe,1,57.71673,-0.16610305,-1
giohðe,1,57.71673,-0.16610305,-1
giohðo,1,57.71673,-0.16610305,-1
giomorgyd,1,57.71673,-0.16610305,-1
giomormod,1,57.71673,-0.16610305,-1
giondwlitan,1,57.71673,-0.16610305,-1
gistas,1,57.71673,-0.16610305,-1
glad,1,57.71673,-0.16610305,-1
gladiað,1,57.71673,-0.16610305,-1
gladum,1,57.71673,-0.16610305,-1
gledegesa,1,57.71673,-0.16610305,-1
gleo,1,57.71673,-0.16610305,-1
gleobeames,1,57.71673,-0.16610305,-1
gleodream,1,57.71673,-0.16610305,-1
gleomannes,1,57.71673,-0.16610305,-1
glidon,1,57.71673,-0.16610305,-1
glitinian,1,57.71673,-0.16610305,-1
glof,1,57.71673,-0.16610305,-1
glæd,1,57.71673,-0.16610305,-1
glæde,1,57.71673,-0.16610305,-1
glædman,1,57.71673,-0.16610305,-1
glædmod,1,57.71673,-0.16610305,-1
gneað,1,57.71673,-0.16610305,-1
gnorn,1,57.71673,-0.16610305,-1
gnornode,1,57.71673,-0.16610305,-1
godfremmendra,1,57.71673,-0.16610305,-1
godra,1,57.71673,-0.16610305,-1
goldfag,1,57.71673,-0.16610305,-1
goldfahne,1,57.71673,-0.16610305,-1
goldgyfan,1,57.71673,-0.16610305,-1
goldhwæte,1,57.71673,-0.16610305,-1
goldmaðmas,1,57.71673,-0.16610305,-1
goldweard,1,57.71673,-0.16610305,-1
goldwlanc,1,57.71673,-0.16610305,-1
goldæht,1,57.71673,-0.16610305,-1
gomban,1,57.71673,-0.16610305,-1
gomelra,1,57.71673,-0.16610305,-1
gomelum,1,57.71673,-0.16610305,-1
gomene,1,57.71673,-0.16610305,-1
gomenwaþe,1,57.71673,-0.16610305,-1
graman,1,57.71673,-0.16610305,-1
grames,1,57.71673,-0.16610305,-1
grap,1,57.71673,-0.16610305,-1
greote,1,57.71673,-0.16610305,-1
greoteþ,1,57.71673,-0.16610305,-1
greow,1,57.71673,-0.16610305,-1
greted,1,57.71673,-0.16610305,-1
grimhelmas,1,57.71673,-0.16610305,-1
grimlic,1,57.71673,-0.16610305,-1
grimma,1,57.71673,-0.16610305,-1
grimman,1,57.71673,-0.16610305,-1
grimmon,1,57.71673,-0.16610305,-1
grimre,1,57.71673,-0.16610305,-1
gromheort,1,57.71673,-0.16610305,-1
gromhydig,1,57.71673,-0.16610305,-1
grundbuendra,1,57.71673,-0.16610305,-1
grundhyrde,1,57.71673,-0.16610305,-1
grundwyrgenne,1,57.71673,-0.16610305,-1
grynna,1,57.71673,-0.16610305,-1
gryra,1,57.71673,-0.16610305,-1
gryrebroga,1,57.71673,-0.16610305,-1
gryrefah,1,57.71673,-0.16610305,-1
gryrefahne,1,57.71673,-0.16610305,-1
gryregeatwum,1,57.71673,-0.16610305,-1
gryregieste,1,57.71673,-0.16610305,-1
gryreleoð,1,57.71673,-0.16610305,-1
gryresiðas,1,57.71673,-0.16610305,-1
gryrum,1,57.71673,-0.16610305,-1
græg,1,57.71673,-0.16610305,-1
græge,1,57.71673,-0.16610305,-1
grægmæl,1,57.71673,-0.16610305,-1
græsmoldan,1,57.71673,-0.16610305,-1
gumcynnum,1,57.71673,-0.16610305,-1
gumcyste,1,57.71673,-0.16610305,-1
gumdream,1,57.71673,-0.16610305,-1
gumdryhten,1,57.71673,-0.16610305,-1
gumfeþa,1,57.71673,-0.16610305,-1
gummanna,1,57.71673,-0.16610305,-1
gumstole,1,57.71673,-0.16610305,-1
guðbeorna,1,57.71673,-0.16610305,-1
guðbill,1,57.71673,-0.16610305,-1
guðbilla,1,57.71673,-0.16610305,-1
guðbyrne,1,57.71673,-0.16610305,-1
guðceare,1,57.71673,-0.16610305,-1
guðcræft,1,57.71673,-0.16610305,-1
guðdeað,1,57.71673,-0.16610305,-1
guðflogan,1,57.71673,-0.16610305,-1
guðfreca,1,57.71673,-0.16610305,-1
guðfremmendra,1,57.71673,-0.16610305,-1
guðgeata,1,57.71673,-0.16610305,-1
guðgeatawum,1,57.71673,-0.16610305,-1
guðgetawa,1,57.71673,-0.16610305,-1
guðgewæda,1,57.71673,-0.16610305,-1
guðgewædo,1,57.71673,-0.16610305,-1
guðhelm,1,57.71673,-0.16610305,-1
guðhorn,1,57.71673,-0.16610305,-1
guðhreð,1,57.71673,-0.16610305,-1
guðkyning,1,57.71673,-0.16610305,-1
guðlaf,1,57.71673,-0.16610305,-1
guðleoð,1,57.71673,-0.16610305,-1
guðreouw,1,57.71673,-0.16610305,-1
guðrinca,1,57.71673,-0.16610305,-1
guðrof,1,57.71673,-0.16610305,-1
guðræs,1,57.71673,-0.16610305,-1
guðsceare,1,57.71673,-0.16610305,-1
guðsceaða,1,57.71673,-0.16610305,-1
guðscilfingas,1,57.71673,-0.16610305,-1
guðsweord,1,57.71673,-0.16610305,-1
guðwerigne,1,57.71673,-0.16610305,-1
guðwiga,1,57.71673,-0.16610305,-1
guðwine,1,57.71673,-0.16610305,-1
guðwinum,1,57.71673,-0.16610305,-1
guþgeweorca,1,57.71673,-0.16610305,-1
guþmod,1,57.71673,-0.16610305,-1
gyddode,1,57.71673,-0.16610305,-1
gyddum,1,57.71673,-0.16610305,-1
gyfenes,1,57.71673,-0.16610305,-1
gylden,1,57.71673,-0.16610305,-1
gyldnum,1,57.71673,-0.16610305,-1
gylpan,1,57.71673,-0.16610305,-1
gylpeð,1,57.71673,-0.16610305,-1
gylpspræce,1,57.71673,-0.16610305,-1
gylpworda,1,57.71673,-0.16610305,-1
gym,1,57.71673,-0.16610305,-1
gynne,1,57.71673,-0.16610305,-1
gyrded,1,57.71673,-0.16610305,-1
gyrede,1,57.71673,-0.16610305,-1
gyredon,1,57.71673,-0.16610305,-1
gyrn,1,57.71673,-0.16610305,-1
gyste,1,57.71673,-0.16610305,-1
gystran,1,57.71673,-0.16610305,-1
gytsað,1,57.71673,-0.16610305,-1
gædelinges,1,57.71673,-0.16610305,-1
gædelingum,1,57.71673,-0.16610305,-1
gæleð,1,57.71673,-0.16610305,-1
gæsta,1,57.71673,-0.16610305,-1
gæstas,1,57.71673,-0.16610305,-1
gæþ,1,57.71673,-0.16610305,-1
habbað,1,57.71673,-0.16610305,-1
hadre,1,57.71673,-0.16610305,-1
hafalan,1,57.71673,-0.16610305,-1
hafen,1,57.71673,-0.16610305,-1
hafenade,1,57.71673,-0.16610305,-1
hafoc,1,57.71673,-0.16610305,-1
hafu,1,57.71673,-0.16610305,-1
halan,1,57.71673,-0.16610305,-1
halga,1,57.71673,-0.16610305,-1
halse,1,57.71673,-0.16610305,-1
hama,1,57.71673,-0.16610305,-1
hamas,1,57.71673,-0.16610305,-1
hamere,1,57.71673,-0.16610305,-1
hamweorðunge,1,57.71673,-0.16610305,-1
handbanan,1,57.71673,-0.16610305,-1
handgesteallan,1,57.71673,-0.16610305,-1
handgewriþene,1,57.71673,-0.16610305,-1
handscale,1,57.71673,-0.16610305,-1
handsporu,1,57.71673,-0.16610305,-1
hangað,1,57.71673,-0.16610305,-1
hangian,1,57.71673,-0.16610305,-1
hangode,1,57.71673,-0.16610305,-1
hare,1,57.71673,-0.16610305,-1
hares,1,57.71673,-0.16610305,-1
harum,1,57.71673,-0.16610305,-1
hatað,1,57.71673,-0.16610305,-1
hates,1,57.71673,-0.16610305,-1
hatian,1,57.71673,-0.16610305,-1
hatne,1,57.71673,-0.16610305,-1
hatode,1,57.71673,-0.16610305,-1
haton,1,57.71673,-0.16610305,-1
hatost,1,57.71673,-0.16610305,-1
heaburh,1,57.71673,-0.16610305,-1
heafdon,1,57.71673,-0.16610305,-1
heafo,1,57.71673,-0.16610305,-1
heafodbeorge,1,57.71673,-0.16610305,-1
heafodmaga,1,57.71673,-0.16610305,-1
heafodmægum,1,57.71673,-0.16610305,-1
heafodwearde,1,57.71673,-0.16610305,-1
heafu,1,57.71673,-0.16610305,-1
heahcyninges,1,57.71673,-0.16610305,-1
heahgesceap,1,57.71673,-0.16610305,-1
heahgestreona,1,57.71673,-0.16610305,-1
heahlufan,1,57.71673,-0.16610305,-1
heahsele,1,57.71673,-0.16610305,-1
heahsetl,1,57.71673,-0.16610305,-1
heahstede,1,57.71673,-0.16610305,-1
healdanne,1,57.71673,-0.16610305,-1
healde,1,57.71673,-0.16610305,-1
healdest,1,57.71673,-0.16610305,-1
healdeð,1,57.71673,-0.16610305,-1
healfdena,1,57.71673,-0.16610305,-1
healfdene,1,57.71673,-0.16610305,-1
healfre,1,57.71673,-0.16610305,-1
healgamen,1,57.71673,-0.16610305,-1
heall,1,57.71673,-0.16610305,-1
healp,1,57.71673,-0.16610305,-1
heals,1,57.71673,-0.16610305,-1
healsbeaga,1,57.71673,-0.16610305,-1
healsbeah,1,57.71673,-0.16610305,-1
healsgebedda,1,57.71673,-0.16610305,-1
healsittendra,1,57.71673,-0.16610305,-1
healsittendum,1,57.71673,-0.16610305,-1
healsode,1,57.71673,-0.16610305,-1
healwudu,1,57.71673,-0.16610305,-1
healærna,1,57.71673,-0.16610305,-1
healðegnas,1,57.71673,-0.16610305,-1
healðegnes,1,57.71673,-0.16610305,-1
heanne,1,57.71673,-0.16610305,-1
heape,1,57.71673,-0.16610305,-1
heardne,1,57.71673,-0.16610305,-1
heardred,1,57.71673,-0.16610305,-1
hearme,1,57.71673,-0.16610305,-1
hearmscaþa,1,57.71673,-0.16610305,-1
heaum,1,57.71673,-0.16610305,-1
heawan,1,57.71673,-0.16610305,-1
heaðabeardna,1,57.71673,-0.16610305,-1
heaðobyrne,1,57.71673,-0.16610305,-1
heaðofyrum,1,57.71673,-0.16610305,-1
heaðolace,1,57.71673,-0.16610305,-1
heaðolaces,1,57.71673,-0.16610305,-1
heaðoliðendum,1,57.71673,-0.16610305,-1
heaðomære,1,57.71673,-0.16610305,-1
heaðoreaf,1,57.71673,-0.16610305,-1
heaðorinc,1,57.71673,-0.16610305,-1
heaðorincum,1,57.71673,-0.16610305,-1
heaðorof,1,57.71673,-0.16610305,-1
heaðoræsa,1,57.71673,-0.16610305,-1
heaðoscearde,1,57.71673,-0.16610305,-1
heaðosiocum,1,57.71673,-0.16610305,-1
heaðosteapne,1,57.71673,-0.16610305,-1
heaðotorht,1,57.71673,-0.16610305,-1
heaðoweorc,1,57.71673,-0.16610305,-1
heaðowylma,1,57.71673,-0.16610305,-1
heaðowylmas,1,57.71673,-0.16610305,-1
heaðowædum,1,57.71673,-0.16610305,-1
heaðufyres,1,57.71673,-0.16610305,-1
heaðuswenge,1,57.71673,-0.16610305,-1
heaþodeor,1,57.71673,-0.16610305,-1
heaþodeorum,1,57.71673,-0.16610305,-1
heaþolafe,1,57.71673,-0.16610305,-1
heaþoliðende,1,57.71673,-0.16610305,-1
heaþorof,1,57.71673,-0.16610305,-1
heaþorofe,1,57.71673,-0.16610305,-1
heaþoræmas,1,57.71673,-0.16610305,-1
heaþoræs,1,57.71673,-0.16610305,-1
heaþoræsas,1,57.71673,-0.16610305,-1
heaþosteapa,1,57.71673,-0.16610305,-1
heaþoswata,1,57.71673,-0.16610305,-1
hebban,1,57.71673,-0.16610305,-1
hedde,1,57.71673,-0.16610305,-1
hefene,1,57.71673,-0.16610305,-1
hel,1,57.71673,-0.16610305,-1
hellbendum,1,57.71673,-0.16610305,-1
helmas,1,57.71673,-0.16610305,-1
helmes,1,57.71673,-0.16610305,-1
helminga,1,57.71673,-0.16610305,-1
helmum,1,57.71673,-0.16610305,-1
helrunan,1,57.71673,-0.16610305,-1
hengest,1,57.71673,-0.16610305,-1
hengestes,1,57.71673,-0.16610305,-1
heofena,1,57.71673,-0.16610305,-1
heofenes,1,57.71673,-0.16610305,-1
heofon,1,57.71673,-0.16610305,-1
heofungdagas,1,57.71673,-0.16610305,-1
heolster,1,57.71673,-0.16610305,-1
heonan,1,57.71673,-0.16610305,-1
heonon,1,57.71673,-0.16610305,-1
heorodreore,1,57.71673,-0.16610305,-1
heorodreorig,1,57.71673,-0.16610305,-1
heorogar,1,57.71673,-0.16610305,-1
heorogifre,1,57.71673,-0.16610305,-1
heorogrim,1,57.71673,-0.16610305,-1
heorohocyhtum,1,57.71673,-0.16610305,-1
heorosweng,1,57.71673,-0.16610305,-1
heorotes,1,57.71673,-0.16610305,-1
heorowearde,1,57.71673,-0.16610305,-1
heorowearh,1,57.71673,-0.16610305,-1
heorras,1,57.71673,-0.16610305,-1
heorte,1,57.71673,-0.16610305,-1
heorudreore,1,57.71673,-0.16610305,-1
heorugrimme,1,57.71673,-0.16610305,-1
heorute,1,57.71673,-0.16610305,-1
heorðgeneatum,1,57.71673,-0.16610305,-1
heoðe,1,57.71673,-0.16610305,-1
herebeald,1,57.71673,-0.16610305,-1
herebealde,1,57.71673,-0.16610305,-1
herebrogan,1,57.71673,-0.16610305,-1
herebyrne,1,57.71673,-0.16610305,-1
heregar,1,57.71673,-0.16610305,-1
heremod,1,57.71673,-0.16610305,-1
heremodes,1,57.71673,-0.16610305,-1
herenet,1,57.71673,-0.16610305,-1
herenið,1,57.71673,-0.16610305,-1
herepad,1,57.71673,-0.16610305,-1
hererices,1,57.71673,-0.16610305,-1
hererinc,1,57.71673,-0.16610305,-1
heresceafta,1,57.71673,-0.16610305,-1
herescyldinga,1,57.71673,-0.16610305,-1
heresped,1,57.71673,-0.16610305,-1
herestræl,1,57.71673,-0.16610305,-1
heresyrcan,1,57.71673,-0.16610305,-1
herewisa,1,57.71673,-0.16610305,-1
herewædum,1,57.71673,-0.16610305,-1
herewæsmun,1,57.71673,-0.16610305,-1
hergum,1,57.71673,-0.16610305,-1
herige,1,57.71673,-0.16610305,-1
hetelic,1,57.71673,-0.16610305,-1
hetende,1,57.71673,-0.16610305,-1
heteniðas,1,57.71673,-0.16610305,-1
heteswengeas,1,57.71673,-0.16610305,-1
heteþancum,1,57.71673,-0.16610305,-1
hettendum,1,57.71673,-0.16610305,-1
hiera,1,57.71673,-0.16610305,-1
higemæðum,1,57.71673,-0.16610305,-1
higerofne,1,57.71673,-0.16610305,-1
higes,1,57.71673,-0.16610305,-1
higeþihtigne,1,57.71673,-0.16610305,-1
higeþrymmum,1,57.71673,-0.16610305,-1
higum,1,57.71673,-0.16610305,-1
hildebil,1,57.71673,-0.16610305,-1
hildeblac,1,57.71673,-0.16610305,-1
hildebord,1,57.71673,-0.16610305,-1
hildebordum,1,57.71673,-0.16610305,-1
hildecumbor,1,57.71673,-0.16610305,-1
hildecystum,1,57.71673,-0.16610305,-1
hildedior,1,57.71673,-0.16610305,-1
hildediore,1,57.71673,-0.16610305,-1
hildefrecan,1,57.71673,-0.16610305,-1
hildegeatwa,1,57.71673,-0.16610305,-1
hildegeatwe,1,57.71673,-0.16610305,-1
hildegicelum,1,57.71673,-0.16610305,-1
hildehlæmmum,1,57.71673,-0.16610305,-1
hildemeceas,1,57.71673,-0.16610305,-1
hildemecgas,1,57.71673,-0.16610305,-1
hilderandas,1,57.71673,-0.16610305,-1
hilderinca,1,57.71673,-0.16610305,-1
hilderinces,1,57.71673,-0.16610305,-1
hilderæs,1,57.71673,-0.16610305,-1
hildesceorp,1,57.71673,-0.16610305,-1
hildesetl,1,57.71673,-0.16610305,-1
hildestrengo,1,57.71673,-0.16610305,-1
hildeswat,1,57.71673,-0.16610305,-1
hildetuxum,1,57.71673,-0.16610305,-1
hildewisan,1,57.71673,-0.16610305,-1
hildewæpnum,1,57.71673,-0.16610305,-1
hildfrecan,1,57.71673,-0.16610305,-1
hildlatan,1,57.71673,-0.16610305,-1
hilted,1,57.71673,-0.16610305,-1
hiltum,1,57.71673,-0.16610305,-1
hinfus,1,57.71673,-0.16610305,-1
hiofende,1,57.71673,-0.16610305,-1
hiold,1,57.71673,-0.16610305,-1
hiorodryncum,1,57.71673,-0.16610305,-1
hiorogar,1,57.71673,-0.16610305,-1
hiorosercean,1,57.71673,-0.16610305,-1
hiorote,1,57.71673,-0.16610305,-1
hioroweallende,1,57.71673,-0.16610305,-1
hiorte,1,57.71673,-0.16610305,-1
hladan,1,57.71673,-0.16610305,-1
hladon,1,57.71673,-0.16610305,-1
hlaforde,1,57.71673,-0.16610305,-1
hlafordes,1,57.71673,-0.16610305,-1
hlafordlease,1,57.71673,-0.16610305,-1
hlawe,1,57.71673,-0.16610305,-1
hleapan,1,57.71673,-0.16610305,-1
hleat,1,57.71673,-0.16610305,-1
hleonian,1,57.71673,-0.16610305,-1
hleorberan,1,57.71673,-0.16610305,-1
hleorbolster,1,57.71673,-0.16610305,-1
hleoðorcwyde,1,57.71673,-0.16610305,-1
hlifian,1,57.71673,-0.16610305,-1
hlimbed,1,57.71673,-0.16610305,-1
hliuade,1,57.71673,-0.16610305,-1
hliðes,1,57.71673,-0.16610305,-1
hludne,1,57.71673,-0.16610305,-1
hlyn,1,57.71673,-0.16610305,-1
hlynnan,1,57.71673,-0.16610305,-1
hlynode,1,57.71673,-0.16610305,-1
hlynsode,1,57.71673,-0.16610305,-1
hlytme,1,57.71673,-0.16610305,-1
hlæste,1,57.71673,-0.16610305,-1
hlæwe,1,57.71673,-0.16610305,-1
hnagran,1,57.71673,-0.16610305,-1
hnah,1,57.71673,-0.16610305,-1
hnahran,1,57.71673,-0.16610305,-1
hnitan,1,57.71673,-0.16610305,-1
hniton,1,57.71673,-0.16610305,-1
hnæf,1,57.71673,-0.16610305,-1
hnæfes,1,57.71673,-0.16610305,-1
hoces,1,57.71673,-0.16610305,-1
hoe,1,57.71673,-0.16610305,-1
hof,1,57.71673,-0.16610305,-1
hofu,1,57.71673,-0.16610305,-1
hofum,1,57.71673,-0.16610305,-1
hogode,1,57.71673,-0.16610305,-1
holdra,1,57.71673,-0.16610305,-1
holinga,1,57.71673,-0.16610305,-1
holma,1,57.71673,-0.16610305,-1
holmas,1,57.71673,-0.16610305,-1
holmclifu,1,57.71673,-0.16610305,-1
holmwylme,1,57.71673,-0.16610305,-1
homera,1,57.71673,-0.16610305,-1
honda,1,57.71673,-0.16610305,-1
hondgesellum,1,57.71673,-0.16610305,-1
hondgesteallan,1,57.71673,-0.16610305,-1
hondgeweorce,1,57.71673,-0.16610305,-1
hondræs,1,57.71673,-0.16610305,-1
hondscio,1,57.71673,-0.16610305,-1
hondscole,1,57.71673,-0.16610305,-1
hondwundra,1,57.71673,-0.16610305,-1
hongiað,1,57.71673,-0.16610305,-1
hordburh,1,57.71673,-0.16610305,-1
hordes,1,57.71673,-0.16610305,-1
hordgestreona,1,57.71673,-0.16610305,-1
hordgestreonum,1,57.71673,-0.16610305,-1
hordmaððum,1,57.71673,-0.16610305,-1
hordwelan,1,57.71673,-0.16610305,-1
hordweorþunge,1,57.71673,-0.16610305,-1
hordwynne,1,57.71673,-0.16610305,-1
hordwyrðne,1,57.71673,-0.16610305,-1
hordærna,1,57.71673,-0.16610305,-1
hordærne,1,57.71673,-0.16610305,-1
hornbogan,1,57.71673,-0.16610305,-1
horngeap,1,57.71673,-0.16610305,-1
hornreced,1,57.71673,-0.16610305,-1
hornum,1,57.71673,-0.16610305,-1
hors,1,57.71673,-0.16610305,-1
hose,1,57.71673,-0.16610305,-1
hoðman,1,57.71673,-0.16610305,-1
hra,1,57.71673,-0.16610305,-1
hrafyl,1,57.71673,-0.16610305,-1
hran,1,57.71673,-0.16610305,-1
hraþor,1,57.71673,-0.16610305,-1
hream,1,57.71673,-0.16610305,-1
hreawic,1,57.71673,-0.16610305,-1
hrefnawudu,1,57.71673,-0.16610305,-1
hrefne,1,57.71673,-0.16610305,-1
hrefnesholt,1,57.71673,-0.16610305,-1
hremge,1,57.71673,-0.16610305,-1
hreo,1,57.71673,-0.16610305,-1
hreon,1,57.71673,-0.16610305,-1
hreosnabeorh,1,57.71673,-0.16610305,-1
hreoum,1,57.71673,-0.16610305,-1
hreow,1,57.71673,-0.16610305,-1
hreowa,1,57.71673,-0.16610305,-1
hreð,1,57.71673,-0.16610305,-1
hreðlingas,1,57.71673,-0.16610305,-1
hreðmanna,1,57.71673,-0.16610305,-1
hreðra,1,57.71673,-0.16610305,-1
hreðric,1,57.71673,-0.16610305,-1
hreðsigora,1,57.71673,-0.16610305,-1
hreþe,1,57.71673,-0.16610305,-1
hreþel,1,57.71673,-0.16610305,-1
hreþerbealo,1,57.71673,-0.16610305,-1
hreþles,1,57.71673,-0.16610305,-1
hreþric,1,57.71673,-0.16610305,-1
hrinde,1,57.71673,-0.16610305,-1
hrine,1,57.71673,-0.16610305,-1
hringbogan,1,57.71673,-0.16610305,-1
hringde,1,57.71673,-0.16610305,-1
hringdena,1,57.71673,-0.16610305,-1
hringdon,1,57.71673,-0.16610305,-1
hringed,1,57.71673,-0.16610305,-1
hringedstefnan,1,57.71673,-0.16610305,-1
hringiren,1,57.71673,-0.16610305,-1
hringnaca,1,57.71673,-0.16610305,-1
hringum,1,57.71673,-0.16610305,-1
hringweorðunge,1,57.71673,-0.16610305,-1
hrofsele,1,57.71673,-0.16610305,-1
hronfixas,1,57.71673,-0.16610305,-1
hronrade,1,57.71673,-0.16610305,-1
hroran,1,57.71673,-0.16610305,-1
hroðmund,1,57.71673,-0.16610305,-1
hroðre,1,57.71673,-0.16610305,-1
hroþgare,1,57.71673,-0.16610305,-1
hroþra,1,57.71673,-0.16610305,-1
hrycg,1,57.71673,-0.16610305,-1
hrysedon,1,57.71673,-0.16610305,-1
hrædlan,1,57.71673,-0.16610305,-1
hrædles,1,57.71673,-0.16610305,-1
hrægl,1,57.71673,-0.16610305,-1
hrægla,1,57.71673,-0.16610305,-1
hrægles,1,57.71673,-0.16610305,-1
